date,report_org_code,org_code,activity,humanitarian_or_development,state,township,beneficiaries,new_beneficiaries
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,276,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,818,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,620,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,240,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1280,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,705,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1560,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1920,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,250,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,1070,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,4020,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1760,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1640,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,370,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,759,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,690,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,80,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,550,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1170,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,450,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1110,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1390,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,130,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,135,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,145,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,275,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,180,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,135,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,60,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,100,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,620,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,160,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,285,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,650,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,510,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,340,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,300,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,300,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,700,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,265,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,760,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,360,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,1130,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,495,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,160,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,910,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,460,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,145,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,540,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,105,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,180,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,170,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,585,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,110,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,220,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,290,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,250,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,550,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,55,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,235,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,250,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,1060,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,210,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,250,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,160,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,465,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,735,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,430,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,420,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,335,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,770,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,365,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,3685,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,195,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,42,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,96,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,80,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,100,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,2930,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,603,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,549,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1003,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,557,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,2490,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,676,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,90,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1100,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,75,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,295,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,227,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,153,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,40,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,160,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,330,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,286,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,318,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,185,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,190,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,265,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,574,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,406,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,520,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,679,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,284,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,90,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,540,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1180,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,515,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,520,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,185,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,470,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,930,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,336,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,232,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,134,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,860,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,478,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,338,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,745,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,815,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,378,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,284,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,975,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,312,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,1,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,530,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,35,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,68,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,362,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,368,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,1820,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,2685,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,396,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,220,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,215,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,5150,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,795,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,17,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,120,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,47,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,786,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,257,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Buthidaung,782,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,315,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,165,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,150,0
44652,org_2690,org_5677,food distribution,Humanitarian,Rakhine,Maungdaw,86,0
44713,org_2690,org_3486,food_cash for work_assets,Development,Rakhine,Maungdaw,150,0
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,93,0
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,35,35
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,266,266
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,42,42
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,321,321
44682,org_2690,org_5677,food_cash for work_assets,Development,Rakhine,Buthidaung,110,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,236,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,152,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,46,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,36,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,17,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,20,0
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,150,0
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,200,200
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,7,0
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,15,15
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,15,0
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,10,0
44682,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,33,33
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,220,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,207,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,22,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,44,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,20,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,20,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,182,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,207,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,20,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,20,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,156,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,207,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,22,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,150,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,200,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,10,10
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,15,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Maungdaw,15,0
44652,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,10,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,120,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,10,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,85,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,50,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,130,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,230,0
44652,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,120,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,10,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,85,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,50,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,130,0
44682,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,230,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,10,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,85,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,50,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,130,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,230,0
44682,org_2690,org_2690,food distribution,Humanitarian,Rakhine,Maungdaw,379,0
44713,org_2690,org_2690,food distribution,Humanitarian,Rakhine,Maungdaw,379,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1730,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,260,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1080,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,3685,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,195,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,42,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,96,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,80,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,100,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,906,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,623,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,2930,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,603,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,549,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,1003,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,557,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,2490,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,676,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,90,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,1100,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,75,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,295,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,227,0
44713,org_2690,org_3486,food distribution,Humanitarian,Rakhine,Buthidaung,153,0
44713,org_2690,org_8004,food distribution,Humanitarian,Rakhine,Buthidaung,40,0
